Tenure,City_Tier,CC_Contacted_LY,Service_Score,User_Count,CC_Score,Rev_Permonth,Complain_LY,Days_Since_CC,Cashback,Payment_Creditcard,Payment_Debitcard,Payment_Ewallet,Payment_UPI,Gender_Male,ACSegment_Regular,ACSegment_Regularplus,ACSegment_Super,ACSegment_Superplus,Maritalstatus_Married,Maritalstatus_Single,Logindevice_Mobile,Churn,Clusters
5.0,1.0,31.0,2.0,2.0,3.0,10.0,1.0,2.0,131.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2
16.0,3.0,26.0,2.0,4.0,2.0,4.0,0.0,2.0,175.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2
7.0,1.0,20.0,3.0,3.0,3.0,8.0,0.0,3.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
0.0,1.0,20.0,2.0,3.0,5.0,4.0,0.0,2.0,1824.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
12.0,2.0,13.0,2.0,2.0,4.0,14.0,0.0,6.0,164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
29.0,1.0,19.0,2.0,3.0,2.0,9.0,0.0,1.0,213.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
13.0,1.0,11.0,2.0,4.0,2.0,3.0,1.0,3.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
0.0,1.0,20.0,2.0,4.0,5.0,9.0,0.0,7.0,175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1
2.0,3.0,18.0,2.0,3.0,4.0,4.0,0.0,2.0,128.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
26.0,1.0,16.0,2.0,3.0,2.0,5.0,0.0,2.0,124.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
8.0,1.0,12.0,3.0,3.0,5.0,6.0,0.0,0.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
5.0,1.0,34.0,4.0,3.0,2.0,6.0,0.0,7.0,156.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2
11.0,1.0,14.0,3.0,3.0,3.0,8.0,1.0,1.0,131.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
7.0,1.0,17.0,2.0,3.0,5.0,4.0,0.0,0.0,158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0
25.0,3.0,11.0,2.0,4.0,5.0,4.0,0.0,16.0,276.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
0.0,1.0,12.0,3.0,3.0,2.0,5.0,1.0,8.0,134.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1
0.0,3.0,37.0,2.0,3.0,2.0,2.0,0.0,4.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,2
18.0,3.0,12.0,2.0,5.0,3.0,3.0,0.0,1.0,173.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
0.0,1.0,18.0,3.0,2.0,3.0,6.0,0.0,2.0,139.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
10.0,3.0,37.0,3.0,1.0,3.0,8.0,1.0,3.0,164.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2
7.0,3.0,14.0,2.0,3.0,2.0,5.0,0.0,4.0,163.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
18.0,1.0,13.0,3.0,3.0,5.0,8.0,1.0,4.0,306.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
9.0,3.0,18.0,3.0,4.0,5.0,3.0,0.0,9.0,183.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
25.0,1.0,32.0,2.0,3.0,2.0,3.0,0.0,2.0,146.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2
0.0,1.0,12.0,3.0,5.0,2.0,4.0,0.0,0.0,144.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
2.0,1.0,39.0,3.0,3.0,3.0,9.0,0.0,1.0,1951.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2
0.0,3.0,20.0,2.0,4.0,5.0,7.0,0.0,2.0,156.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0
7.0,1.0,13.0,3.0,1.0,2.0,5.0,0.0,3.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
27.0,1.0,31.0,3.0,3.0,5.0,13.0,1.0,4.0,171.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,2
2.0,3.0,11.0,2.0,3.0,2.0,3.0,0.0,1.0,144.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
10.0,1.0,21.0,2.0,3.0,5.0,1.0,1.0,3.0,130.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
11.0,1.0,12.0,3.0,2.0,5.0,8.0,1.0,12.0,160.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
7.0,1.0,13.0,2.0,4.0,5.0,3.0,0.0,3.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
8.0,3.0,19.0,3.0,3.0,2.0,3.0,1.0,2.0,127.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
3.0,1.0,9.0,2.0,5.0,3.0,5.0,0.0,2.0,145.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
13.0,1.0,15.0,2.0,1.0,4.0,3.0,0.0,7.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
7.0,3.0,18.0,3.0,3.0,5.0,6.0,0.0,2.0,165.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
15.0,1.0,19.0,3.0,3.0,2.0,5.0,0.0,9.0,290.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
0.0,1.0,19.0,3.0,1.0,5.0,3.0,1.0,0.0,117.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0
0.0,1.0,17.0,2.0,4.0,4.0,2.0,0.0,0.0,131.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
25.0,1.0,19.0,2.0,3.0,3.0,9.0,0.0,4.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
23.0,1.0,10.0,3.0,3.0,3.0,10.0,0.0,3.0,283.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
0.0,1.0,13.0,2.0,4.0,5.0,5.0,1.0,0.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0
6.0,1.0,20.0,2.0,3.0,3.0,5.0,0.0,7.0,223.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
0.0,3.0,27.0,3.0,3.0,5.0,9.0,0.0,2.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,2
20.0,1.0,12.0,2.0,3.0,2.0,4.0,1.0,0.0,269.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
9.0,1.0,12.0,3.0,3.0,4.0,5.0,0.0,5.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2.0,1.0,33.0,2.0,1.0,3.0,3.0,0.0,7.0,132.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2
20.0,1.0,12.0,2.0,3.0,4.0,10.0,1.0,8.0,299.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1
8.0,1.0,13.0,2.0,1.0,3.0,4.0,0.0,2.0,129.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
15.0,1.0,10.0,2.0,4.0,2.0,13.0,1.0,2.0,162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
0.0,1.0,15.0,2.0,3.0,3.0,7.0,0.0,1.0,145.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
9.0,2.0,24.0,2.0,3.0,4.0,4.0,0.0,4.0,122.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2
5.0,1.0,12.0,3.0,4.0,3.0,3.0,0.0,8.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
13.0,1.0,28.0,2.0,4.0,3.0,7.0,0.0,0.0,156.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2
4.0,1.0,12.0,2.0,4.0,2.0,6.0,1.0,0.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
18.0,1.0,15.0,3.0,4.0,3.0,3.0,0.0,0.0,126.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
15.0,1.0,41.0,3.0,3.0,4.0,5.0,0.0,8.0,146.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2
11.0,1.0,23.0,2.0,4.0,5.0,6.0,0.0,2.0,168.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2
7.0,1.0,28.0,3.0,4.0,2.0,5.0,0.0,3.0,132.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2
12.0,3.0,21.0,2.0,3.0,2.0,4.0,0.0,7.0,179.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
18.0,3.0,15.0,2.0,3.0,2.0,9.0,0.0,5.0,155.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0
99.0,1.0,24.0,3.0,3.0,5.0,10.0,0.0,0.0,279.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,2
0.0,1.0,15.0,2.0,4.0,2.0,5.0,1.0,8.0,229.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1
99.0,1.0,15.0,2.0,3.0,3.0,7.0,0.0,6.0,202.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1
1.0,3.0,13.0,2.0,3.0,4.0,5.0,1.0,5.0,154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
7.0,2.0,16.0,2.0,3.0,2.0,1.0,0.0,2.0,143.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
0.0,1.0,14.0,2.0,4.0,3.0,2.0,1.0,7.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
0.0,1.0,11.0,2.0,3.0,2.0,6.0,0.0,0.0,121.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
24.0,3.0,36.0,3.0,3.0,3.0,4.0,0.0,17.0,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1
17.0,1.0,16.0,2.0,3.0,4.0,10.0,0.0,3.0,160.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
0.0,1.0,15.0,3.0,1.0,5.0,12.0,0.0,1.0,136.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
6.0,3.0,10.0,2.0,1.0,5.0,3.0,0.0,8.0,147.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1
8.0,1.0,37.0,2.0,4.0,5.0,4.0,0.0,1.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,2
9.0,3.0,8.0,2.0,3.0,2.0,3.0,1.0,11.0,162.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
5.0,3.0,23.0,2.0,3.0,2.0,3.0,0.0,3.0,148.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2
3.0,1.0,15.0,3.0,4.0,2.0,11.0,0.0,3.0,143.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
26.0,3.0,16.0,3.0,4.0,2.0,8.0,1.0,4.0,211.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
18.0,3.0,19.0,3.0,3.0,5.0,9.0,1.0,2.0,214.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
5.0,1.0,19.0,3.0,1.0,3.0,8.0,0.0,3.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
25.0,1.0,38.0,2.0,4.0,2.0,7.0,0.0,0.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2
10.0,3.0,29.0,3.0,4.0,3.0,6.0,0.0,0.0,164.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,2
1.0,2.0,17.0,3.0,4.0,2.0,102.0,0.0,4.0,153.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
0.0,1.0,8.0,2.0,4.0,2.0,10.0,0.0,2.0,155.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
17.0,1.0,17.0,3.0,1.0,2.0,5.0,1.0,2.0,128.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
15.0,1.0,10.0,2.0,3.0,2.0,7.0,1.0,2.0,128.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
9.0,2.0,20.0,3.0,4.0,5.0,2.0,0.0,3.0,130.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,3.0,16.0,3.0,3.0,4.0,3.0,1.0,3.0,148.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
8.0,1.0,19.0,3.0,4.0,3.0,3.0,1.0,15.0,213.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
0.0,1.0,34.0,3.0,3.0,4.0,3.0,1.0,8.0,127.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2
5.0,1.0,9.0,3.0,3.0,2.0,1.0,0.0,2.0,124.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,3.0,16.0,2.0,4.0,5.0,3.0,0.0,3.0,148.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
22.0,1.0,10.0,2.0,3.0,5.0,4.0,0.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
0.0,1.0,13.0,2.0,4.0,2.0,1.0,0.0,4.0,134.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
5.0,3.0,17.0,2.0,3.0,4.0,2.0,0.0,3.0,165.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
11.0,3.0,17.0,3.0,4.0,4.0,4.0,0.0,2.0,133.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
15.0,1.0,11.0,3.0,1.0,2.0,4.0,1.0,4.0,162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
4.0,1.0,21.0,2.0,3.0,2.0,4.0,1.0,2.0,125.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
0.0,3.0,8.0,2.0,4.0,3.0,7.0,1.0,2.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0
26.0,3.0,21.0,3.0,3.0,2.0,8.0,0.0,2.0,222.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
8.0,1.0,37.0,3.0,4.0,4.0,6.0,0.0,8.0,209.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
10.0,3.0,34.0,2.0,3.0,2.0,10.0,0.0,0.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2
26.0,1.0,34.0,3.0,3.0,2.0,9.0,0.0,8.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,2
16.0,1.0,8.0,2.0,3.0,2.0,9.0,0.0,2.0,156.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
20.0,3.0,12.0,2.0,3.0,2.0,5.0,1.0,7.0,158.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
10.0,3.0,27.0,2.0,3.0,4.0,130.0,1.0,9.0,181.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
23.0,1.0,15.0,3.0,3.0,5.0,4.0,0.0,7.0,281.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1
12.0,2.0,13.0,2.0,4.0,2.0,12.0,0.0,4.0,154.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
6.0,2.0,14.0,2.0,3.0,4.0,4.0,1.0,3.0,125.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
0.0,1.0,34.0,2.0,3.0,2.0,4.0,1.0,1.0,135.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,2
2.0,1.0,18.0,3.0,4.0,2.0,10.0,0.0,3.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
17.0,1.0,21.0,3.0,3.0,5.0,5.0,1.0,1.0,129.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
1.0,3.0,14.0,3.0,3.0,2.0,2.0,0.0,2.0,151.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
20.0,1.0,13.0,2.0,4.0,2.0,11.0,1.0,0.0,124.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0
16.0,1.0,16.0,3.0,3.0,4.0,8.0,0.0,0.0,151.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
0.0,3.0,14.0,2.0,4.0,3.0,6.0,0.0,2.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
0.0,1.0,31.0,3.0,3.0,2.0,4.0,0.0,0.0,132.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,2
9.0,1.0,23.0,3.0,3.0,2.0,4.0,1.0,11.0,169.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
20.0,3.0,14.0,3.0,4.0,2.0,4.0,1.0,2.0,137.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
0.0,1.0,16.0,2.0,3.0,3.0,2.0,1.0,2.0,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
4.0,1.0,15.0,2.0,5.0,2.0,8.0,1.0,0.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0
1.0,1.0,17.0,3.0,3.0,3.0,6.0,0.0,2.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
2.0,1.0,19.0,3.0,3.0,5.0,12.0,1.0,2.0,131.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0
0.0,1.0,16.0,3.0,3.0,3.0,3.0,0.0,0.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
7.0,1.0,21.0,2.0,3.0,4.0,6.0,0.0,0.0,126.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0
15.0,3.0,22.0,3.0,4.0,3.0,12.0,0.0,3.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,2
6.0,1.0,12.0,3.0,4.0,5.0,7.0,1.0,2.0,128.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
30.0,1.0,18.0,2.0,4.0,4.0,3.0,1.0,4.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1
4.0,3.0,16.0,2.0,4.0,3.0,8.0,0.0,2.0,127.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
8.0,1.0,33.0,2.0,3.0,2.0,5.0,1.0,7.0,145.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2
22.0,1.0,17.0,2.0,3.0,4.0,6.0,0.0,7.0,177.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
21.0,1.0,32.0,2.0,3.0,3.0,9.0,0.0,0.0,124.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2
4.0,3.0,28.0,2.0,3.0,3.0,6.0,0.0,0.0,172.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2
9.0,1.0,15.0,3.0,3.0,2.0,5.0,0.0,1.0,151.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0
11.0,1.0,11.0,3.0,3.0,5.0,5.0,0.0,11.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
5.0,1.0,9.0,3.0,4.0,4.0,9.0,0.0,2.0,126.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,3.0,30.0,2.0,4.0,4.0,6.0,1.0,0.0,131.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2
13.0,3.0,20.0,3.0,4.0,4.0,7.0,0.0,0.0,204.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
99.0,3.0,13.0,2.0,4.0,5.0,6.0,0.0,7.0,144.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
14.0,1.0,19.0,2.0,3.0,5.0,6.0,1.0,17.0,151.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1
9.0,1.0,14.0,3.0,3.0,3.0,6.0,0.0,9.0,128.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1
0.0,3.0,32.0,2.0,4.0,4.0,6.0,1.0,0.0,124.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,2
0.0,1.0,14.0,2.0,3.0,5.0,2.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
4.0,1.0,22.0,2.0,3.0,2.0,5.0,1.0,5.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2
13.0,1.0,17.0,2.0,3.0,4.0,12.0,1.0,0.0,137.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
5.0,1.0,12.0,3.0,3.0,5.0,115.0,0.0,3.0,167.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
0.0,3.0,12.0,2.0,4.0,2.0,2.0,1.0,7.0,204.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
6.0,1.0,12.0,2.0,4.0,2.0,1.0,0.0,4.0,173.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0
0.0,3.0,13.0,2.0,4.0,3.0,9.0,0.0,7.0,207.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
18.0,1.0,17.0,2.0,3.0,4.0,6.0,0.0,8.0,148.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
